decade,lg,tp,len_bucket,ocrqa_bucket,n
2020,de,article,<200,0.5-0.6,2
2020,de,article,<200,0.6-0.7,2
2020,de,ad,>=800,>=0.8,1
2020,de,article,200-400,0.5-0.6,1
2020,de,ad,200-400,0.7-0.8,4
2020,de,ad,200-400,>=0.8,10
2020,de,article,400-600,0.6-0.7,6
2020,de,article,400-600,NA,2
2020,de,ad,600-800,0.7-0.8,1
1940,en,article,600-800,0.6-0.7,2
1940,en,article,200-400,0.5-0.6,2
1940,en,article,<200,0.5-0.6,6
1940,en,article,600-800,0.5-0.6,1
1940,pl,article,200-400,NA,1
1910,it,article,200-400,NA,96
1920,it,article,400-600,NA,34
1920,it,article,600-800,NA,21
1920,it,ad,400-600,NA,27
1920,it,article,<200,NA,41
1920,pl,ad,>=800,NA,2
1920,pl,article,400-600,NA,3
1930,it,article,>=800,NA,20
1930,it,article,400-600,NA,6
1920,lb,article,200-400,<0.5,2
1920,lb,article,600-800,<0.5,1
1920,lb,article,400-600,<0.5,1
1910,hu,article,>=800,NA,5
1910,pl,article,>=800,NA,3
1910,it,ad,>=800,NA,58
1930,it,ad,>=800,NA,10
1930,it,ad,200-400,NA,150
1930,lb,ad,>=800,>=0.8,3
1940,it,ad,<200,NA,65
1940,it,ad,600-800,NA,7
1940,it,ad,400-600,NA,14
1940,it,ad,>=800,NA,10
1940,it,ad,200-400,NA,80
1940,en,ad,>=800,0.7-0.8,4
1940,pl,ad,<200,NA,2
1950,it,article,400-600,NA,224
1950,it,ad,<200,NA,99
1900,nl,article,200-400,NA,1
1950,fr,ad,<200,NA,198820
1950,fr,article,400-600,<0.5,463
1960,fr,ad,<200,NA,228378
1960,fr,article,200-400,0.5-0.6,652
1960,fr,article,<200,NA,239937
1960,fr,ad,600-800,<0.5,134
1960,fr,ad,600-800,0.5-0.6,520
1960,fr,ad,400-600,NA,11434
1960,fr,article,600-800,0.5-0.6,269
1960,en,article,<200,0.6-0.7,13
1960,fr,ad,400-600,0.5-0.6,983
1960,en,ad,200-400,0.6-0.7,13
1960,fr,article,600-800,<0.5,52
1960,fr,article,200-400,<0.5,166
1960,fr,article,<200,<0.5,369
1960,en,article,400-600,>=0.8,155
1860,lb,article,200-400,<0.5,3
1940,nl,article,>=800,NA,11
1940,nl,ad,200-400,NA,5
1940,nl,article,600-800,NA,1
1940,nl,article,<200,NA,3
1940,nl,article,200-400,NA,2
1940,nl,article,400-600,NA,1
1930,en,article,>=800,0.5-0.6,1
1930,en,article,200-400,0.7-0.8,5
1950,fr,article,200-400,0.5-0.6,505
1950,fr,article,<200,NA,186691
1950,en,article,200-400,0.6-0.7,2
1950,fr,article,400-600,0.5-0.6,299
1950,fr,article,<200,0.5-0.6,977
1950,fr,article,>=800,NA,15731
1950,fr,ad,600-800,NA,3106
1960,fr,ad,>=800,0.5-0.6,1661
1960,lb,article,<200,0.6-0.7,1
1960,fr,article,600-800,NA,1523
1960,fr,article,200-400,NA,7330
1960,it,ad,200-400,NA,398
1960,fr,article,<200,0.5-0.6,1091
1960,fr,ad,400-600,<0.5,223
1960,lb,article,200-400,0.5-0.6,1
1840,lb,article,>=800,>=0.8,1
1840,lb,article,400-600,0.6-0.7,1
1840,lb,article,400-600,0.7-0.8,1
1840,lb,article,200-400,>=0.8,1
1840,lb,ad,200-400,0.7-0.8,1
1910,it,ad,400-600,NA,50
1840,de,ad,600-800,NA,2
1850,lb,article,400-600,0.6-0.7,1
1860,lb,article,200-400,0.6-0.7,9
1860,lb,article,<200,0.7-0.8,1
1860,lb,article,400-600,0.7-0.8,8
1860,lb,article,600-800,0.7-0.8,6
1860,lb,article,400-600,>=0.8,1
1860,lb,article,600-800,<0.5,1
1860,lb,article,600-800,>=0.8,1
1870,lb,article,600-800,>=0.8,12
1870,lb,article,<200,>=0.8,27
1870,lb,article,200-400,>=0.8,34
1870,lb,article,>=800,>=0.8,8
1870,nl,article,200-400,NA,3
1870,nl,article,>=800,NA,1
1870,lb,article,600-800,0.5-0.6,2
1870,la,ad,400-600,NA,1
1880,nl,article,600-800,NA,1
1880,lb,ad,<200,0.7-0.8,1
1950,fr,article,400-600,NA,2075
1950,fr,article,600-800,NA,796
1960,fr,article,>=800,NA,18618
1790,fr,article,>=800,>=0.8,764
1790,fr,article,<200,NA,773
1790,fr,article,200-400,>=0.8,169
1790,fr,article,600-800,>=0.8,142
1790,fr,article,>=800,0.7-0.8,1237
1790,fr,article,>=800,0.6-0.7,80
1790,fr,article,400-600,>=0.8,168
1790,fr,article,<200,>=0.8,168
1790,fr,article,600-800,0.7-0.8,114
1790,fr,article,600-800,0.6-0.7,6
1790,fr,article,200-400,0.7-0.8,83
1790,fr,article,400-600,0.7-0.8,105
1790,fr,article,400-600,0.6-0.7,6
1790,fr,article,>=800,0.5-0.6,14
1790,fr,article,<200,0.7-0.8,70
1790,fr,article,200-400,0.6-0.7,12
1790,fr,article,200-400,0.5-0.6,2
1790,fr,article,<200,0.6-0.7,16
1790,fr,article,200-400,<0.5,1
1790,fr,article,400-600,0.5-0.6,1
1800,fr,article,200-400,0.6-0.7,66
1800,de,article,200-400,0.5-0.6,25
1800,fr,article,<200,NA,804
1800,fr,article,200-400,NA,15
1800,fr,article,<200,0.6-0.7,11
1800,fr,article,200-400,0.5-0.6,4
1800,fr,article,400-600,0.6-0.7,8
1800,fr,article,600-800,0.6-0.7,8
1800,fr,article,>=800,0.5-0.6,23
1800,fr,article,600-800,0.5-0.6,1
1800,fr,article,>=800,<0.5,4
1810,de,article,600-800,0.5-0.6,11
1820,fr,article,<200,0.5-0.6,2
1830,de,article,>=800,0.6-0.7,4866
1850,it,ad,200-400,NA,3
1860,nl,ad,>=800,NA,2
1860,it,article,600-800,NA,1
1860,it,ad,>=800,NA,5
1870,en,ad,400-600,0.7-0.8,2
1870,es,ad,200-400,NA,1
1870,it,article,600-800,NA,4
1870,it,ad,<200,NA,4
1870,en,ad,<200,0.6-0.7,2
1870,it,ad,200-400,NA,2
1880,en,ad,<200,0.6-0.7,2
1890,en,ad,400-600,<0.5,2
1890,nl,ad,<200,NA,2
1890,bs,ad,<200,NA,1
1890,en,ad,<200,<0.5,1
1900,it,ad,<200,NA,30
1900,es,ad,<200,NA,1
1900,nl,ad,200-400,NA,2
1900,es,ad,400-600,NA,1
1900,en,ad,<200,0.6-0.7,7
1900,en,ad,400-600,0.7-0.8,7
1900,it,ad,400-600,NA,17
1900,nl,ad,600-800,NA,1
1900,nl,ad,>=800,NA,1
1900,it,ad,600-800,NA,21
1900,it,ad,>=800,NA,17
1910,it,ad,<200,NA,35
1910,es,ad,200-400,NA,2
1910,it,ad,200-400,NA,92
1910,en,ad,<200,0.5-0.6,4
1910,nl,ad,600-800,NA,2
1910,nl,ad,>=800,NA,9
1910,nl,ad,200-400,NA,2
1910,pt,ad,400-600,NA,1
1910,hu,ad,>=800,NA,1
1910,es,ad,<200,NA,3
1910,nl,ad,<200,NA,2
1910,it,ad,600-800,NA,26
1910,bs,ad,200-400,NA,1
1910,bs,ad,>=800,NA,1
1910,pl,ad,<200,NA,1
1910,en,ad,<200,<0.5,2
1910,it,article,<200,NA,107
1910,pl,ad,>=800,NA,2
1910,en,ad,400-600,0.5-0.6,2
1910,bs,ad,400-600,NA,1
1920,en,ad,400-600,0.7-0.8,10
1920,nl,ad,200-400,NA,9
1920,nl,ad,600-800,NA,2
1920,en,ad,600-800,>=0.8,3
1920,nl,ad,<200,NA,4
1920,en,article,<200,0.7-0.8,2
1920,pl,ad,400-600,NA,8
1920,nl,ad,400-600,NA,1
1920,pl,ad,600-800,NA,6
1920,hu,ad,<200,NA,1
1920,en,ad,600-800,0.6-0.7,2
1920,nl,article,400-600,NA,1
1920,es,ad,200-400,NA,1
1920,it,ad,600-800,NA,12
1920,en,ad,>=800,0.6-0.7,1
1930,en,article,>=800,0.6-0.7,7
1930,en,ad,200-400,0.7-0.8,17
1930,en,ad,400-600,>=0.8,25
1930,nl,ad,<200,NA,4
1930,en,ad,400-600,0.6-0.7,2
1930,en,ad,400-600,0.7-0.8,2
1930,es,ad,<200,NA,6
1930,en,ad,>=800,<0.5,1
1930,en,ad,<200,0.5-0.6,1
1930,it,ad,400-600,NA,14
1940,en,ad,400-600,0.7-0.8,7
1940,en,ad,<200,0.5-0.6,5
1940,hu,ad,<200,NA,1
1940,en,ad,200-400,0.7-0.8,26
1940,en,article,<200,0.6-0.7,8
1940,es,ad,200-400,NA,6
1940,vi,article,<200,NA,1
1950,fr,ad,>=800,NA,8316
1950,fr,ad,200-400,NA,9899
1950,en,ad,<200,0.7-0.8,130
1950,fr,ad,400-600,NA,6108
1950,it,ad,200-400,NA,87
1950,fr,article,200-400,NA,3725
1950,en,ad,<200,0.6-0.7,48
1950,en,ad,200-400,0.6-0.7,5
1950,es,ad,200-400,NA,1
1950,en,ad,200-400,0.7-0.8,31
1950,nl,ad,<200,NA,3
1950,en,ad,<200,0.5-0.6,9
1950,en,article,<200,0.5-0.6,13
1950,en,ad,400-600,0.7-0.8,12
1950,it,ad,>=800,NA,19
1950,en,article,<200,0.7-0.8,30
1950,it,ad,400-600,NA,24
1950,en,ad,400-600,0.6-0.7,3
1950,en,article,<200,0.6-0.7,18
1950,fr,ad,400-600,<0.5,850
1950,en,article,200-400,0.7-0.8,9
1950,it,ad,600-800,NA,13
1950,it,article,600-800,NA,207
1950,en,ad,600-800,0.7-0.8,11
1950,en,ad,>=800,0.7-0.8,24
1960,fr,ad,600-800,NA,6821
1960,fr,ad,200-400,NA,19091
1960,fr,ad,>=800,NA,21299
1960,en,ad,>=800,0.7-0.8,10
1960,en,article,200-400,>=0.8,227
1960,it,ad,600-800,NA,43
1960,it,article,>=800,NA,2216
1960,it,article,<200,NA,259
1960,it,ad,<200,NA,224
1960,fr,article,400-600,NA,3575
1960,es,ad,200-400,NA,18
1960,es,ad,>=800,NA,8
1960,it,ad,400-600,NA,116
1960,en,article,>=800,0.7-0.8,6
1960,en,ad,600-800,0.7-0.8,5
1960,it,ad,>=800,NA,78
1960,en,ad,<200,0.7-0.8,73
1960,nl,ad,<200,NA,3
1960,en,article,200-400,0.7-0.8,22
1960,sv,ad,<200,NA,2
1960,en,ad,<200,0.6-0.7,30
1960,nl,article,>=800,NA,2
1960,es,ad,400-600,NA,15
1960,en,ad,400-600,<0.5,1
1960,en,ad,<200,0.5-0.6,5
1960,nl,article,<200,NA,1
1960,nl,ad,200-400,NA,2
1960,it,article,200-400,NA,341
1960,es,ad,<200,NA,25
1960,nl,article,200-400,NA,1
1960,en,article,600-800,0.7-0.8,2
1960,es,ad,600-800,NA,8
1960,sv,ad,400-600,NA,1
1960,sk,ad,200-400,NA,1
1970,fr,ad,<200,NA,245808
1970,fr,ad,>=800,NA,26967
1970,sv,ad,400-600,NA,2
1970,fr,ad,600-800,NA,7951
1970,fr,article,200-400,NA,9512
1970,fr,ad,200-400,NA,21302
1970,it,ad,600-800,NA,74
1970,fr,ad,400-600,NA,13494
1970,fr,article,600-800,NA,3303
1970,en,ad,<200,0.5-0.6,7
1970,fr,article,400-600,NA,5471
1970,it,ad,>=800,NA,124
1970,fr,article,<200,0.5-0.6,1523
1970,it,ad,400-600,NA,93
1970,it,ad,<200,NA,175
1970,it,ad,200-400,NA,162
1970,it,article,400-600,NA,782
1970,it,article,200-400,NA,385
1970,fr,ad,400-600,<0.5,422
1970,en,ad,200-400,0.7-0.8,25
1970,fr,ad,>=800,<0.5,494
1970,en,ad,<200,0.7-0.8,58
1970,en,article,<200,0.7-0.8,27
1970,nl,ad,400-600,NA,13
1970,en,ad,200-400,0.6-0.7,6
1970,en,ad,200-400,0.5-0.6,4
1970,it,article,<200,NA,307
1970,nl,ad,200-400,NA,3
1970,fr,article,<200,<0.5,659
1970,es,ad,<200,NA,15
1970,es,ad,>=800,NA,12
1970,es,ad,400-600,NA,20
1970,pt,ad,>=800,NA,1
1970,en,ad,<200,0.6-0.7,13
1970,en,ad,>=800,0.7-0.8,30
1970,nl,article,200-400,NA,2
1970,pl,article,200-400,NA,4
1970,fr,ad,200-400,<0.5,888
1980,fr,ad,600-800,<0.5,122
1980,fr,ad,200-400,NA,37451
1980,fr,ad,>=800,NA,33398
1980,it,ad,200-400,NA,253
1980,fr,article,400-600,NA,9833
1980,fr,ad,400-600,NA,17105
1980,fr,ad,600-800,NA,10747
1980,en,ad,>=800,0.7-0.8,67
1980,nl,ad,<200,NA,3
1980,it,ad,400-600,NA,112
1980,it,ad,<200,NA,221
1980,it,ad,600-800,NA,74
1980,es,ad,<200,NA,32
1980,en,ad,600-800,0.7-0.8,7
1980,vi,ad,600-800,NA,1
1980,en,ad,200-400,0.5-0.6,1
1980,vi,ad,<200,NA,1
1980,bs,article,<200,NA,1
1980,en,ad,<200,0.7-0.8,22
1980,pl,ad,<200,NA,6
1980,en,ad,>=800,0.6-0.7,6
1980,es,ad,>=800,NA,20
1980,pl,article,400-600,NA,1
1980,en,ad,<200,0.6-0.7,11
1980,en,ad,400-600,0.7-0.8,3
1990,fr,ad,200-400,NA,31690
1990,fr,ad,>=800,NA,31461
1990,en,ad,<200,0.7-0.8,27
1990,fr,ad,400-600,NA,12932
1990,it,ad,<200,NA,225
1990,it,ad,400-600,NA,65
1990,it,ad,>=800,NA,66
1990,it,article,600-800,NA,1339
1990,fr,ad,600-800,NA,8012
1830,fr,article,600-800,<0.5,1
1830,fr,article,400-600,<0.5,2
1830,fr,article,600-800,0.5-0.6,4
1830,fr,article,200-400,<0.5,1
1830,it,ad,<200,NA,5
1830,de,article,600-800,<0.5,10
1830,de,article,400-600,<0.5,11
1850,en,ad,200-400,<0.5,1
1850,en,ad,400-600,0.6-0.7,1
1850,it,article,600-800,NA,6
1860,en,ad,400-600,0.6-0.7,1
1870,it,ad,>=800,NA,2
1870,it,ad,400-600,NA,1
1880,it,article,600-800,NA,5
1890,en,ad,400-600,0.6-0.7,1
1890,es,article,<200,NA,5
1890,nl,article,>=800,NA,1
1890,es,ad,400-600,NA,2
1900,es,article,200-400,NA,1
1900,es,article,<200,NA,1
1910,en,article,<200,0.6-0.7,1
1910,en,article,400-600,0.6-0.7,1
1920,en,article,>=800,0.5-0.6,1
1920,en,article,200-400,0.6-0.7,1
1920,en,ad,400-600,0.6-0.7,1
1920,en,ad,<200,0.5-0.6,3
1920,en,article,<200,0.6-0.7,2
1920,en,article,400-600,0.6-0.7,1
1920,nl,article,200-400,NA,2
1920,en,ad,600-800,0.7-0.8,1
1920,es,ad,<200,NA,5
1920,pl,ad,<200,NA,1
1930,es,ad,>=800,NA,5
1930,es,ad,400-600,NA,2
1930,es,article,>=800,NA,2
1930,es,ad,600-800,NA,2
1940,es,article,400-600,NA,1
1940,es,article,<200,NA,2
1940,en,ad,>=800,0.6-0.7,1
1940,nl,ad,<200,NA,1
1940,es,article,200-400,NA,2
1950,es,article,200-400,NA,1
1950,en,ad,600-800,<0.5,1
1950,en,ad,200-400,<0.5,4
1950,en,ad,>=800,0.6-0.7,2
1950,es,article,600-800,NA,3
1950,en,ad,<200,<0.5,2
1950,en,ad,600-800,0.6-0.7,2
1960,it,article,600-800,NA,172
1960,es,article,200-400,NA,10
1960,en,ad,600-800,0.6-0.7,4
1960,it,article,400-600,NA,200
1960,es,article,<200,NA,13
1960,es,article,400-600,NA,4
1960,en,article,200-400,0.6-0.7,5
1960,es,article,>=800,NA,39
1960,de,article,600-800,0.5-0.6,1804
1960,pl,article,<200,NA,3
1960,nl,ad,600-800,NA,1
1960,en,article,>=800,0.6-0.7,3
1960,sv,ad,600-800,NA,1
1960,en,ad,200-400,0.5-0.6,1
1970,en,ad,>=800,0.6-0.7,3
1970,en,ad,>=800,<0.5,1
1970,de,article,<200,<0.5,1726
1970,en,ad,200-400,<0.5,1
1970,en,ad,600-800,0.7-0.8,9
1970,en,article,200-400,0.7-0.8,8
1970,en,article,>=800,0.7-0.8,10
1970,en,ad,400-600,0.7-0.8,6
1970,en,article,200-400,0.5-0.6,2
1970,es,ad,200-400,NA,24
1970,en,ad,<200,<0.5,4
1970,es,ad,600-800,NA,4
1970,pt,ad,200-400,NA,5
1970,it,article,600-800,NA,219
1970,fr,ad,600-800,<0.5,174
1970,es,article,>=800,NA,25
1970,es,article,400-600,NA,6
1980,it,article,200-400,NA,446
1980,es,ad,200-400,NA,10
1980,en,ad,600-800,0.6-0.7,1
1980,it,article,600-800,NA,525
1980,sv,ad,600-800,NA,1
1980,es,ad,400-600,NA,3
1980,es,article,200-400,NA,3
1980,sv,ad,<200,NA,1
1980,en,article,>=800,0.7-0.8,4
1980,sk,ad,200-400,NA,1
1980,en,article,>=800,0.6-0.7,1
1980,es,ad,600-800,NA,5
1990,en,ad,>=800,0.6-0.7,4
1990,en,ad,400-600,0.7-0.8,13
1990,es,ad,<200,NA,29
1990,it,ad,600-800,NA,87
1990,en,ad,<200,0.6-0.7,9
1990,en,ad,600-800,0.7-0.8,5
1990,es,ad,>=800,NA,14
1990,fr,ad,400-600,<0.5,49
1990,it,article,<200,NA,132
1990,pt,ad,400-600,NA,8
1990,it,article,>=800,NA,1644
1990,nl,ad,<200,NA,2
1990,en,article,600-800,0.7-0.8,48
1990,it,article,200-400,NA,913
1990,es,ad,200-400,NA,20
1990,en,article,<200,0.7-0.8,48
1990,nl,ad,200-400,NA,2
1990,pt,ad,>=800,NA,6
1990,en,article,400-600,0.7-0.8,19
1990,la,ad,<200,NA,1
1990,en,ad,>=800,0.5-0.6,2
1990,en,article,>=800,0.6-0.7,5
1990,es,ad,400-600,NA,4
1810,de,ad,<200,0.5-0.6,2
1810,de,article,200-400,0.7-0.8,62
1810,de,article,>=800,0.7-0.8,2697
1810,de,article,<200,NA,608
1810,de,article,>=800,>=0.8,409
1810,de,article,>=800,0.6-0.7,1275
1810,de,article,600-800,0.7-0.8,41
1810,de,article,200-400,0.6-0.7,33
1810,de,ad,>=800,NA,9
1810,de,article,400-600,0.7-0.8,45
1810,de,article,600-800,>=0.8,24
1810,de,ad,<200,0.7-0.8,2
1810,de,article,>=800,0.5-0.6,192
1810,de,article,400-600,>=0.8,28
1810,de,article,200-400,>=0.8,19
1810,de,article,<200,0.6-0.7,33
1810,de,ad,>=800,0.6-0.7,19
1810,de,ad,>=800,0.5-0.6,11
1810,de,ad,>=800,0.7-0.8,4
1810,de,article,<200,0.5-0.6,18
1810,de,article,200-400,NA,19
1810,de,article,200-400,0.5-0.6,21
1810,de,article,400-600,0.6-0.7,38
1810,de,article,600-800,NA,16
1810,de,article,600-800,0.6-0.7,18
1810,de,article,>=800,NA,96
1810,de,ad,200-400,0.5-0.6,4
1810,de,ad,>=800,>=0.8,1
1810,de,ad,600-800,NA,2
1810,de,ad,<200,0.6-0.7,4
1810,de,ad,<200,<0.5,1
1820,de,article,>=800,0.6-0.7,2076
1820,de,article,>=800,0.7-0.8,3673
1820,de,article,>=800,>=0.8,369
1820,de,article,>=800,0.5-0.6,458
1820,de,article,400-600,0.6-0.7,58
1820,de,article,200-400,0.7-0.8,91
1820,de,article,<200,NA,790
1820,de,article,600-800,0.7-0.8,69
1820,de,article,<200,>=0.8,24
1820,de,article,<200,0.6-0.7,42
1820,de,article,400-600,0.7-0.8,63
1820,de,article,<200,0.7-0.8,33
1820,de,article,600-800,0.6-0.7,40
1820,de,article,>=800,<0.5,39
1820,de,article,200-400,>=0.8,29
1820,de,article,600-800,>=0.8,13
1820,de,article,400-600,>=0.8,24
1820,de,article,200-400,0.6-0.7,79
1820,de,article,600-800,0.5-0.6,14
1820,de,article,<200,0.5-0.6,29
1820,de,article,200-400,0.5-0.6,37
1820,de,article,>=800,NA,98
1820,de,article,600-800,NA,14
1820,de,article,<200,<0.5,9
1820,de,article,400-600,0.5-0.6,25
1820,de,ad,400-600,>=0.8,2
1820,de,ad,>=800,0.7-0.8,7
1820,de,ad,>=800,>=0.8,2
1820,de,article,400-600,NA,14
1820,de,article,200-400,<0.5,5
1820,de,article,600-800,<0.5,15
1820,de,article,400-600,<0.5,13
1830,de,ad,<200,NA,14
1830,de,ad,<200,0.7-0.8,8
1830,de,article,<200,NA,3144
1830,de,article,>=800,0.7-0.8,9130
1830,de,article,>=800,0.5-0.6,1807
1830,de,article,>=800,<0.5,309
1830,de,article,400-600,0.7-0.8,361
1830,de,article,200-400,0.5-0.6,132
1830,de,article,<200,<0.5,41
1830,de,article,200-400,0.7-0.8,479
1830,de,article,400-600,0.6-0.7,221
1830,de,article,<200,0.5-0.6,162
1830,de,article,600-800,>=0.8,207
1830,de,article,600-800,0.6-0.7,213
1830,de,article,200-400,NA,95
1830,de,article,600-800,0.5-0.6,91
1830,de,article,400-600,0.5-0.6,79
1830,de,article,600-800,0.7-0.8,350
1830,de,article,>=800,NA,74
1830,de,article,600-800,NA,29
1830,de,article,>=800,>=0.8,3668
1830,de,article,200-400,0.6-0.7,387
1830,de,article,<200,0.6-0.7,258
1830,de,article,400-600,NA,71
1830,de,article,200-400,<0.5,28
1830,de,ad,>=800,0.7-0.8,11
1830,de,ad,400-600,0.6-0.7,1
1940,en,article,200-400,0.6-0.7,4
1940,en,ad,400-600,0.6-0.7,1
1940,pl,article,<200,NA,1
1950,it,article,<200,NA,182
1950,en,article,600-800,0.7-0.8,3
1950,en,article,>=800,0.6-0.7,1
1950,en,article,600-800,0.6-0.7,1
1950,en,article,400-600,0.7-0.8,8
1950,pl,article,<200,NA,2
1950,en,article,>=800,0.7-0.8,11
1960,en,article,>=800,0.5-0.6,1
1960,en,article,200-400,0.5-0.6,1
1960,en,article,600-800,0.5-0.6,1
1960,pl,article,200-400,NA,2
1960,en,article,400-600,0.7-0.8,11
1960,en,article,<200,0.7-0.8,21
1960,pl,ad,<200,NA,2
1960,es,article,600-800,NA,3
1970,en,article,<200,0.6-0.7,12
1970,en,article,600-800,0.7-0.8,3
1970,pl,article,600-800,NA,8
1970,en,article,200-400,0.6-0.7,7
1970,en,article,200-400,<0.5,1
1970,en,article,<200,0.5-0.6,6
1970,en,article,>=800,0.5-0.6,3
1970,en,article,>=800,0.6-0.7,1
1730,fr,article,>=800,0.5-0.6,1
1730,fr,article,>=800,0.7-0.8,1
1730,fr,article,>=800,0.6-0.7,3
1740,fr,article,>=800,0.5-0.6,3
1740,fr,article,>=800,0.6-0.7,2
1740,fr,article,400-600,NA,1
1740,fr,article,<200,0.6-0.7,2
1740,fr,article,>=800,0.7-0.8,2
1750,fr,article,>=800,>=0.8,2
1750,fr,article,400-600,>=0.8,1
1750,fr,article,>=800,0.7-0.8,2
1750,fr,article,400-600,0.7-0.8,1
1760,fr,article,>=800,>=0.8,47
1760,fr,article,>=800,0.7-0.8,107
1760,fr,article,400-600,0.7-0.8,3
1760,fr,article,>=800,0.6-0.7,6
1760,fr,article,400-600,NA,16
1760,fr,article,200-400,0.6-0.7,3
1760,fr,article,200-400,NA,21
1760,fr,article,>=800,NA,2
1760,fr,article,200-400,0.7-0.8,28
1760,fr,article,600-800,0.7-0.8,12
1760,fr,article,200-400,>=0.8,22
1760,fr,article,600-800,>=0.8,9
1760,fr,article,400-600,>=0.8,3
1760,fr,article,<200,>=0.8,15
1760,fr,article,<200,NA,9
1760,fr,article,<200,0.6-0.7,4
1760,fr,article,<200,0.7-0.8,4
1770,fr,article,>=800,0.7-0.8,266
1770,fr,article,<200,>=0.8,87
1770,fr,article,200-400,0.7-0.8,59
1770,fr,article,>=800,>=0.8,142
1770,fr,article,200-400,>=0.8,126
1770,fr,article,200-400,NA,17
1770,fr,article,<200,NA,175
1770,fr,article,400-600,0.6-0.7,10
1770,fr,article,400-600,>=0.8,72
1770,fr,article,600-800,>=0.8,29
1770,fr,article,400-600,NA,47
1770,fr,article,400-600,0.7-0.8,80
1770,fr,article,<200,0.7-0.8,43
1770,fr,article,<200,0.6-0.7,3
1770,fr,article,>=800,0.6-0.7,11
1770,fr,article,600-800,0.7-0.8,24
1770,fr,article,200-400,0.6-0.7,6
1770,fr,article,600-800,NA,8
1770,fr,article,600-800,0.6-0.7,1
1770,fr,article,>=800,NA,3
1770,fr,article,>=800,0.5-0.6,1
1780,fr,article,>=800,0.6-0.7,2
1780,fr,article,200-400,>=0.8,1
1780,fr,article,>=800,>=0.8,13
1780,fr,article,200-400,NA,1
1780,fr,article,>=800,0.7-0.8,5
1780,fr,article,<200,>=0.8,2
1780,fr,article,<200,0.7-0.8,2
1780,fr,article,200-400,0.7-0.8,1
1790,fr,article,>=800,<0.5,1
1790,fr,article,200-400,NA,1
1890,it,ad,600-800,NA,4
1900,en,ad,<200,<0.5,3
1900,it,article,200-400,NA,30
1910,en,article,<200,0.5-0.6,3
1920,pt,ad,<200,NA,1
1930,it,ad,600-800,NA,5
1930,it,article,600-800,NA,3
1930,en,article,<200,0.6-0.7,2
1930,pt,ad,<200,NA,1
1940,es,ad,<200,NA,3
1950,pt,ad,<200,NA,3
1950,es,ad,<200,NA,5
1950,en,article,600-800,<0.5,1
1950,en,article,200-400,<0.5,4
1950,en,article,200-400,0.5-0.6,2
1950,en,article,400-600,0.6-0.7,1
1950,pt,article,<200,NA,2
1960,en,article,200-400,<0.5,1
1960,en,article,<200,0.5-0.6,2
1960,pt,ad,<200,NA,7
1960,en,ad,<200,<0.5,2
1960,pt,article,>=800,NA,1
1960,pt,article,<200,NA,1
1960,en,article,<200,<0.5,3
1970,en,article,<200,<0.5,3
1970,pt,ad,<200,NA,12
1970,en,article,400-600,0.7-0.8,5
1970,es,article,<200,NA,14
1970,pt,article,<200,NA,5
1980,it,article,400-600,NA,1109
1980,en,ad,<200,<0.5,3
1980,pt,ad,<200,NA,20
1980,en,article,400-600,0.7-0.8,2
1980,en,article,<200,<0.5,1
1980,en,article,<200,0.6-0.7,5
1980,es,article,400-600,NA,5
1980,es,article,600-800,NA,3
1980,pt,article,400-600,NA,2
1980,en,article,<200,0.5-0.6,3
1980,pt,ad,>=800,NA,2
1980,pt,ad,400-600,NA,6
1980,en,ad,200-400,0.6-0.7,1
1980,pt,ad,200-400,NA,13
1980,es,article,>=800,NA,13
1990,pt,ad,200-400,NA,38
1990,pt,ad,<200,NA,72
1990,fr,article,<200,<0.5,225
1990,es,article,>=800,NA,23
1990,pt,ad,600-800,NA,3
1990,es,ad,600-800,NA,9
1990,en,ad,<200,0.5-0.6,3
1990,pt,article,600-800,NA,58
2000,fr,ad,<200,NA,162999
2000,fr,ad,400-600,NA,6698
2000,fr,ad,>=800,NA,22213
2000,fr,ad,200-400,NA,15629
2000,fr,ad,600-800,NA,4348
2000,fr,article,200-400,NA,14005
2000,fr,article,400-600,NA,5445
2000,fr,article,200-400,<0.5,242
2000,it,article,200-400,NA,156
2000,fr,ad,400-600,<0.5,107
2000,it,article,>=800,NA,470
2000,fr,ad,>=800,<0.5,611
2000,fr,ad,200-400,<0.5,164
2000,en,ad,600-800,0.7-0.8,1
2000,it,ad,200-400,NA,77
2000,es,ad,200-400,NA,24
2000,es,ad,<200,NA,28
2000,pt,ad,>=800,NA,3
2000,it,ad,<200,NA,106
2000,it,ad,600-800,NA,16
2000,fr,article,600-800,<0.5,118
2000,pt,ad,<200,NA,14
2000,es,ad,400-600,NA,5
2000,pt,ad,200-400,NA,24
2000,it,ad,>=800,NA,53
2000,fr,ad,600-800,<0.5,94
2000,it,article,<200,NA,100
2000,it,ad,400-600,NA,13
2000,es,article,>=800,NA,68
2000,it,article,400-600,NA,1181
2000,it,article,600-800,NA,482
2000,es,article,200-400,NA,133
2000,pt,ad,400-600,NA,3
2000,en,ad,200-400,0.5-0.6,1
2000,es,article,<200,NA,52
2000,en,ad,200-400,0.7-0.8,8
2000,en,ad,<200,0.6-0.7,15
2000,en,ad,>=800,<0.5,1
2000,pt,article,>=800,NA,196
2000,en,ad,400-600,<0.5,1
2010,fr,ad,<200,NA,39459
2010,fr,article,600-800,NA,1335
